0.3524,-0.0122,0.2944
0.3813,-0.0145,0.2200
0.3281,-0.0214,0.3197
0.3159,-0.0107,0.3262
0.3127,-0.1053,0.3076
0.2894,-0.0011,0.3204
0.3002,-0.0268,0.2346
0.2927,0.0032,0.3445
0.2988,-0.0778,0.2581
0.2605,-0.0865,0.2562
0.1256,-0.0144,0.3353
0.1860,-0.0309,0.3125
0.1283,-0.0636,0.3087
0.2525,-0.0771,0.3494
0.1400,-0.0842,0.3497
0.1825,-0.0315,0.3313
0.2045,-0.0595,0.3321
0.2389,-0.0997,0.2750
0.1389,-0.0382,0.3083
0.1661,-0.1060,0.3264
0.1979,-0.0632,0.2512
0.1921,-0.0703,0.3019
0.2477,-0.0644,0.3488
0.1263,-0.0074,0.3437
0.2321,-0.0260,0.3531
0.1267,-0.1054,0.3007
0.2492,-0.0770,0.2570
0.2375,-0.0489,0.2474
0.1539,-0.1009,0.2138
0.1417,-0.0095,0.2308
0.2578,-0.1167,0.2419
0.2770,-0.1151,0.2432
0.2831,-0.0624,0.3292
0.2658,-0.0548,0.3516
0.2792,-0.0842,0.3158
0.2625,-0.1030,0.2883
0.2491,-0.1255,0.3002
0.1814,-0.1335,0.2764
0.1337,-0.1190,0.2267
0.1661,-0.1257,0.2346
0.1528,-0.1620,0.2517
0.1298,-0.2326,0.2549
0.1558,-0.2403,0.2222
0.1547,-0.2274,0.2710
0.1781,-0.1805,0.2396
0.1930,-0.1833,0.2778
0.2535,-0.2429,0.3161
0.2534,-0.1468,0.3208
0.2094,-0.1457,0.2087
0.2141,-0.2626,0.3214
0.2192,-0.1547,0.3251
0.2133,-0.1321,0.3435
0.2164,-0.1968,0.3619
0.2561,-0.2376,0.3466
0.2349,-0.2351,0.3403
0.1791,-0.2004,0.3577
0.2175,-0.2337,0.3498
0.1261,-0.2586,0.3471
0.2146,-0.1377,0.3611
0.2567,-0.2723,0.3612
0.2535,-0.2507,0.3665
0.2660,-0.2484,0.3560
0.3032,-0.2616,0.3220
0.3037,-0.2609,0.3230
0.3133,-0.2571,0.3633
0.3178,-0.2490,0.2652
0.3064,-0.2398,0.3517
0.2890,-0.2217,0.3557
0.2904,-0.1601,0.3457
0.2925,-0.2297,0.2250
0.2904,-0.2251,0.2441
0.2972,-0.1904,0.3215
0.2940,-0.1945,0.3018
0.2898,-0.1681,0.3033
0.2744,-0.2118,0.3402
0.2753,-0.1411,0.2645
0.3090,-0.1480,0.3368
0.3071,-0.1230,0.2597
0.2953,-0.1534,0.2817
0.2670,-0.2315,0.3232
0.2878,-0.1399,0.2936
0.2643,-0.1691,0.2839
0.2699,-0.2249,0.3355
