0.4005,0.0486,0.4006
0.4094,0.0405,0.3930
0.4219,0.0212,0.3588
0.3587,0.0060,0.3423
0.4327,0.0499,0.2856
0.3862,0.0275,0.2688
0.3897,0.0463,0.2589
0.3800,0.0333,0.2540
0.3840,0.0173,0.1892
0.3763,0.0457,0.2988
0.3572,0.0286,0.3344
0.3750,0.0158,0.2413
0.4276,0.0522,0.2668
0.4349,0.0673,0.2387
0.4031,0.0893,0.2602
0.3453,0.0731,0.3006
0.3522,0.0794,0.2870
0.3492,0.0627,0.2567
0.3482,0.0917,0.2204
0.3446,0.1257,0.2840
0.3567,0.1574,0.2434
0.3509,0.2392,0.2179
0.3588,0.2579,0.2925
0.3462,0.2484,0.2588
0.3492,0.1771,0.2257
0.3506,0.1848,0.2151
0.3632,0.2302,0.2955
0.3774,0.2101,0.3449
0.3431,0.0834,0.3715
0.3760,0.1944,0.3364
0.3412,0.2473,0.3678
0.3515,0.1434,0.4086
0.3860,0.1203,0.3392
0.3519,0.1503,0.4167
0.3585,0.1021,0.4091
0.3616,0.1144,0.4559
0.3529,0.1094,0.4586
0.3633,0.1168,0.4653
0.3878,0.0686,0.4750
0.3840,0.1917,0.4306
0.3869,0.1710,0.4516
0.3455,0.1666,0.4375
0.3278,0.1794,0.4313
0.3296,0.2676,0.4434
0.2979,0.1778,0.4537
0.2182,0.2006,0.4692
0.1538,0.2583,0.4392
0.1384,0.1184,0.4720
0.1626,0.0961,0.4508
0.2357,0.0120,0.4671
0.2691,0.0660,0.4695
0.3219,0.1175,0.4681
0.2784,0.0572,0.4425
0.2661,0.0385,0.4182
0.2155,0.0731,0.4292
0.2223,0.0933,0.4253
0.3106,0.0138,0.4098
0.2918,0.0235,0.3959
0.2938,0.0965,0.3672
0.3133,0.0965,0.3747
0.2472,0.0997,0.3968
0.2869,0.1064,0.3629
0.2636,0.1032,0.3050
0.3184,0.0484,0.3138
0.3257,0.0697,0.2585
0.2904,0.0232,0.2532
0.2460,0.0614,0.3224
0.3182,0.1191,0.2616
0.2736,0.0226,0.3330
0.2384,0.0854,0.2314
0.2755,0.1243,0.2478
0.2388,0.0542,0.2287
0.3224,0.1317,0.2768
0.2470,0.0872,0.3157
0.3203,0.0444,0.2614
0.2351,0.0739,0.3042
0.2228,0.0803,0.3193
0.2096,0.0580,0.2618
0.1443,0.0346,0.2944
0.2120,0.0544,0.2198
0.1330,0.1206,0.2868
0.1391,0.1167,0.3248
0.1393,0.0638,0.2247
0.2214,0.0759,0.2482
0.2190,0.0116,0.2581
0.1922,0.0756,0.2943
0.2139,0.1348,0.2814
0.1938,0.0457,0.2211
0.2312,0.0591,0.2511
0.1890,0.0550,0.3058
0.1739,0.0718,0.3630
0.2292,0.0082,0.3757
0.1498,0.1125,0.4029
0.1748,0.0409,0.3867
0.1686,0.0340,0.4021
0.2285,0.1205,0.3879
0.1718,0.1334,0.3879
0.1621,0.1413,0.3875
0.1325,0.1693,0.3699
0.1921,0.1470,0.3257
0.1314,0.1456,0.3513
0.1575,0.1858,0.3035
0.1587,0.2739,0.3780
0.1634,0.1950,0.3632
0.1498,0.2595,0.3534
0.1673,0.2101,0.3652
0.1646,0.2145,0.3427
0.1409,0.1667,0.2993
0.1303,0.1760,0.2742
0.1925,0.1727,0.2277
0.1996,0.2726,0.1898
0.1862,0.2417,0.2035
